"word","mapped","confidence","library","target","matched_term","source_kind","source_file"
"shocks","no","","","","","",""
"shockstall","no","","","","","",""
"shockstalls","no","","","","","",""
"shockumentaries","no","","","","","",""
"shockumentary","no","","","","","",""
"shod","no","","","","","",""
"shodden","no","","","","","",""
"shoddier","no","","","","","",""
"shoddies","no","","","","","",""
"shoddiest","no","","","","","",""
"shoddily","no","","","","","",""
"shoddiness","no","","","","","",""
"shoddinesses","no","","","","","",""
"shoddy","no","","","","","",""
"shoder","no","","","","","",""
"shoders","no","","","","","",""
"shoe","yes","phrase-token","setup-classifier","Retail Store","shoe store","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shoebill","no","","","","","",""
"shoebills","no","","","","","",""
"shoeblack","no","","","","","",""
"shoeblacks","no","","","","","",""
"shoebox","no","","","","","",""
"shoeboxes","no","","","","","",""
"shoed","no","","","","","",""
"shoehorn","no","","","","","",""
"shoehorned","no","","","","","",""
"shoehorning","no","","","","","",""
"shoehorns","no","","","","","",""
"shoeing","no","","","","","",""
"shoeings","no","","","","","",""
"shoelace","no","","","","","",""
"shoelaces","no","","","","","",""
"shoeless","no","","","","","",""
"shoemaker","no","","","","","",""
"shoemakers","no","","","","","",""
"shoemaking","no","","","","","",""
"shoemakings","no","","","","","",""
"shoepac","no","","","","","",""
"shoepack","no","","","","","",""
"shoepacks","no","","","","","",""
"shoepacs","no","","","","","",""
"shoer","no","","","","","",""
"shoers","no","","","","","",""
"shoes","no","","","","","",""
"shoeshine","no","","","","","",""
"shoeshines","no","","","","","",""
"shoestring","no","","","","","",""
"shoestrings","no","","","","","",""
"shoetree","no","","","","","",""
"shoetrees","no","","","","","",""
"shofar","no","","","","","",""
"shofars","no","","","","","",""
"shofroth","no","","","","","",""
"shog","no","","","","","",""
"shogged","no","","","","","",""
"shogging","no","","","","","",""
"shoggle","no","","","","","",""
"shoggled","no","","","","","",""
"shoggles","no","","","","","",""
"shogglier","no","","","","","",""
"shoggliest","no","","","","","",""
"shoggling","no","","","","","",""
"shoggly","no","","","","","",""
"shogi","no","","","","","",""
"shogis","no","","","","","",""
"shogs","no","","","","","",""
"shogun","no","","","","","",""
"shogunal","no","","","","","",""
"shogunate","no","","","","","",""
"shogunates","no","","","","","",""
"shoguns","no","","","","","",""
"shoji","no","","","","","",""
"shojis","no","","","","","",""
"shola","no","","","","","",""
"sholas","no","","","","","",""
"sholom","no","","","","","",""
"sholoms","no","","","","","",""
"shone","no","","","","","",""
"shoneen","no","","","","","",""
"shoneens","no","","","","","",""
"shongololo","no","","","","","",""
"shongololos","no","","","","","",""
"shonkier","no","","","","","",""
"shonkiest","no","","","","","",""
"shonky","no","","","","","",""
"shoo","no","","","","","",""
"shooed","no","","","","","",""
"shooflies","no","","","","","",""
"shoofly","no","","","","","",""
"shoogie","no","","","","","",""
"shoogied","no","","","","","",""
"shoogieing","no","","","","","",""
"shoogies","no","","","","","",""
"shoogle","no","","","","","",""
"shoogled","no","","","","","",""
"shoogles","no","","","","","",""
"shooglier","no","","","","","",""
"shoogliest","no","","","","","",""
"shoogling","no","","","","","",""
"shoogly","no","","","","","",""
"shooing","no","","","","","",""
"shook","no","","","","","",""
"shooks","no","","","","","",""
"shool","no","","","","","",""
"shoole","no","","","","","",""
"shooled","no","","","","","",""
"shooles","no","","","","","",""
"shooling","no","","","","","",""
"shools","no","","","","","",""
"shoon","no","","","","","",""
"shoora","no","","","","","",""
"shooras","no","","","","","",""
"shoos","no","","","","","",""
"shoot","no","","","","","",""
"shootable","no","","","","","",""
"shootaround","no","","","","","",""
"shootarounds","no","","","","","",""
"shootdown","no","","","","","",""
"shootdowns","no","","","","","",""
"shooter","no","","","","","",""
"shooters","no","","","","","",""
"shooting","yes","phrase-token","setup-classifier","Firearms Dealer","shooting range","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shootings","yes","stem-prefix-candidate","setup-classifier","Firearms Dealer","shooting range","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shootist","no","","","","","",""
"shootists","no","","","","","",""
"shootout","no","","","","","",""
"shootouts","no","","","","","",""
"shoots","no","","","","","",""
"shop","yes","exact","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shop","yes","exact","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shop","yes","phrase-token","setup-classifier","Bakery","dessert shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Bakery","pie shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Coffee Shop / Cafe","coffee shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Coffee Shop / Cafe","tea shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Restaurant","sandwich shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Tattoo Studio","tattoo shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Collision / Auto Body Repair","body shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Auto Repair Shop","auto shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Auto Repair Shop","car shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Cannabis Dispensary","cbd shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Pawn Shop","pawn shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Firearms Dealer","gun shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Liquor Store","wine shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Liquor Store","spirits shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Liquor Store","bottle shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Secondhand / Consignment Store","vintage shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Secondhand / Consignment Store","antique shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Handmade / Craft Business","craft shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","E-commerce / Online Store","online shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Retail Store","gift shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Retail Store","hobby shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Retail Store","bike shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Software Development","developer shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Nursery / Greenhouse","plant shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","setup-classifier","Nursery / Greenhouse","flower shop","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"shop","yes","phrase-token","overpass-osm-tag","hair salons/barbershops","barber  shop","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"shop","yes","phrase-token","overpass-osm-tag","tobacco/vape shops","smoke shop","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"shop","yes","phrase-token","overpass-osm-tag","pet stores","pet shop","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"shop","yes","phrase-token","overpass-osm-tag","gift shops","gift shop","regex-term","market-validation-api/src/domain/market-research/fetchers/overpass.ts"
"shop","yes","phrase-token","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shop","yes","phrase-token","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopaholic","no","","","","","",""
"shopaholics","no","","","","","",""
"shopaholism","no","","","","","",""
"shopaholisms","no","","","","","",""
"shopboard","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopboard","yes","stem-prefix-candidate","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopboards","no","","","","","",""
"shopbot","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopbot","yes","stem-prefix-candidate","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopbots","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopbots","yes","stem-prefix-candidate","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopboy","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopboy","yes","stem-prefix-candidate","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopboys","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopboys","yes","stem-prefix-candidate","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopbreaker","no","","","","","",""
"shopbreakers","no","","","","","",""
"shopbreaking","no","","","","","",""
"shopbreakings","no","","","","","",""
"shope","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shope","yes","stem-prefix-candidate","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopfitter","no","","","","","",""
"shopfitters","no","","","","","",""
"shopfront","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopfront","yes","stem-prefix-candidate","market-regex-inherently_seasonal_business_pattern","INHERENTLY_SEASONAL_BUSINESS_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
"shopfronts","no","","","","","",""
"shopful","yes","stem-prefix-candidate","market-regex-vehicle_fit_relevant_pattern","VEHICLE_FIT_RELEVANT_PATTERN","shop","regex-term","market-validation-api/src/domain/market-research/scoring.ts"
